Group,Category,AverageSize,AverageDeviation,PlaneSize
2,mutant_mycOE,86.388622,13.98,2938.1608
2,mutant_mycOE,86.388622,13.98,2938.1608
2,mutant_mycOE,86.388622,13.98,2938.1608
2,mutant_mycOE,86.388622,13.98,2938.1608
3,mutant_mycOE,60.51311183,7.691,2298.12675
3,mutant_mycOE,60.51311183,7.691,2298.12675
3,mutant_mycOE,60.51311183,7.691,2298.12675
3,mutant_mycOE,60.51311183,7.691,2298.12675
3,mutant_mycOE,60.51311183,7.691,2298.12675
3,mutant_mycOE,60.51311183,7.691,2298.12675
3,mutant_mycOE,60.51311183,7.691,2298.12675
3,mutant_mycOE,60.51311183,7.691,2298.12675
3,mutant_mycOE,60.51311183,7.691,2298.12675
3,mutant_mycOE,60.51311183,7.691,2298.12675
3,mutant_mycOE,60.51311183,7.691,2298.12675
3,mutant_mycOE,60.51311183,7.691,2298.12675
3,mutant_mycOE,60.51311183,7.691,2298.12675
3,mutant_mycOE,60.51311183,7.691,2298.12675
3,mutant_mycOE,60.51311183,7.691,2298.12675
3,mutant_mycOE,60.51311183,7.691,2298.12675
3,mutant_mycOE,60.51311183,7.691,2298.12675
3,mutant_mycOE,60.51311183,7.691,2298.12675
3,mutant_mycOE,60.51311183,7.691,2298.12675
5,mutant_mycOE,72.6025305,3.976,2369.0044
5,mutant_mycOE,72.6025305,3.976,2369.0044
5,mutant_mycOE,72.6025305,3.976,2369.0044
5,mutant_mycOE,72.6025305,3.976,2369.0044
5,mutant_mycOE,72.6025305,3.976,2369.0044
5,mutant_mycOE,72.6025305,3.976,2369.0044
5,mutant_mycOE,72.6025305,3.976,2369.0044
5,mutant_mycOE,72.6025305,3.976,2369.0044
5,mutant_mycOE,72.6025305,3.976,2369.0044
5,mutant_mycOE,72.6025305,3.976,2369.0044
5,mutant_mycOE,72.6025305,3.976,2369.0044
5,mutant_mycOE,72.6025305,3.976,2369.0044
5,mutant_mycOE,72.6025305,3.976,2369.0044
5,mutant_mycOE,72.6025305,3.976,2369.0044
5,mutant_mycOE,72.6025305,3.976,2369.0044
5,mutant_mycOE,72.6025305,3.976,2369.0044
5,mutant_mycOE,72.6025305,3.976,2369.0044
5,mutant_mycOE,72.6025305,3.976,2369.0044
5,mutant_mycOE,72.6025305,3.976,2369.0044
5,mutant_mycOE,72.6025305,3.976,2369.0044
6,mutant_mycOE,72.93349958,7.842,3239.852
6,mutant_mycOE,72.93349958,7.842,3239.852
6,mutant_mycOE,72.93349958,7.842,3239.852
6,mutant_mycOE,72.93349958,7.842,3239.852
6,mutant_mycOE,72.93349958,7.842,3239.852
6,mutant_mycOE,72.93349958,7.842,3239.852
6,mutant_mycOE,72.93349958,7.842,3239.852
6,mutant_mycOE,72.93349958,7.842,3239.852
6,mutant_mycOE,72.93349958,7.842,3239.852
6,mutant_mycOE,72.93349958,7.842,3239.852
6,mutant_mycOE,72.93349958,7.842,3239.852
6,mutant_mycOE,72.93349958,7.842,3239.852
6,mutant_mycOE,72.93349958,7.842,3239.852
6,mutant_mycOE,72.93349958,7.842,3239.852
6,mutant_mycOE,72.93349958,7.842,3239.852
6,mutant_mycOE,72.93349958,7.842,3239.852
6,mutant_mycOE,72.93349958,7.842,3239.852
6,mutant_mycOE,72.93349958,7.842,3239.852
6,mutant_mycOE,72.93349958,7.842,3239.852
6,mutant_mycOE,72.93349958,7.842,3239.852
6,mutant_mycOE,72.93349958,7.842,3239.852
7,mutant_mycOE,60.99342717,6.469,2699.0184
7,mutant_mycOE,60.99342717,6.469,2699.0184
7,mutant_mycOE,60.99342717,6.469,2699.0184
7,mutant_mycOE,60.99342717,6.469,2699.0184
7,mutant_mycOE,60.99342717,6.469,2699.0184
7,mutant_mycOE,60.99342717,6.469,2699.0184
7,mutant_mycOE,60.99342717,6.469,2699.0184
7,mutant_mycOE,60.99342717,6.469,2699.0184
7,mutant_mycOE,60.99342717,6.469,2699.0184
7,mutant_mycOE,60.99342717,6.469,2699.0184
7,mutant_mycOE,60.99342717,6.469,2699.0184
7,mutant_mycOE,60.99342717,6.469,2699.0184
7,mutant_mycOE,60.99342717,6.469,2699.0184
7,mutant_mycOE,60.99342717,6.469,2699.0184
7,mutant_mycOE,60.99342717,6.469,2699.0184
7,mutant_mycOE,60.99342717,6.469,2699.0184
7,mutant_mycOE,60.99342717,6.469,2699.0184
7,mutant_mycOE,60.99342717,6.469,2699.0184
7,mutant_mycOE,60.99342717,6.469,2699.0184
7,mutant_mycOE,60.99342717,6.469,2699.0184
7,mutant_mycOE,60.99342717,6.469,2699.0184
8,mutant_mycOE,67.67491542,9.967,2436.5458
8,mutant_mycOE,67.67491542,9.967,2436.5458
8,mutant_mycOE,67.67491542,9.967,2436.5458
8,mutant_mycOE,67.67491542,9.967,2436.5458
8,mutant_mycOE,67.67491542,9.967,2436.5458
8,mutant_mycOE,67.67491542,9.967,2436.5458
8,mutant_mycOE,67.67491542,9.967,2436.5458
8,mutant_mycOE,67.67491542,9.967,2436.5458
8,mutant_mycOE,67.67491542,9.967,2436.5458
8,mutant_mycOE,67.67491542,9.967,2436.5458
8,mutant_mycOE,67.67491542,9.967,2436.5458
8,mutant_mycOE,67.67491542,9.967,2436.5458
8,mutant_mycOE,67.67491542,9.967,2436.5458
8,mutant_mycOE,67.67491542,9.967,2436.5458
8,mutant_mycOE,67.67491542,9.967,2436.5458
8,mutant_mycOE,67.67491542,9.967,2436.5458
8,mutant_mycOE,67.67491542,9.967,2436.5458
8,mutant_mycOE,67.67491542,9.967,2436.5458
8,mutant_mycOE,67.67491542,9.967,2436.5458
8,mutant_mycOE,67.67491542,9.967,2436.5458
8,mutant_mycOE,67.67491542,9.967,2436.5458
8,mutant_mycOE,67.67491542,9.967,2436.5458
8,mutant_mycOE,67.67491542,9.967,2436.5458
9,mutant_mycOE,112.773885,12.311,4047.3658
9,mutant_mycOE,112.773885,12.311,4047.3658
9,mutant_mycOE,112.773885,12.311,4047.3658
9,mutant_mycOE,112.773885,12.311,4047.3658
9,mutant_mycOE,112.773885,12.311,4047.3658
9,mutant_mycOE,112.773885,12.311,4047.3658
9,mutant_mycOE,112.773885,12.311,4047.3658
9,mutant_mycOE,112.773885,12.311,4047.3658
9,mutant_mycOE,112.773885,12.311,4047.3658
9,mutant_mycOE,112.773885,12.311,4047.3658
9,mutant_mycOE,112.773885,12.311,4047.3658
9,mutant_mycOE,112.773885,12.311,4047.3658
9,mutant_mycOE,112.773885,12.311,4047.3658
9,mutant_mycOE,112.773885,12.311,4047.3658
9,mutant_mycOE,112.773885,12.311,4047.3658
9,mutant_mycOE,112.773885,12.311,4047.3658
9,mutant_mycOE,112.773885,12.311,4047.3658
9,mutant_mycOE,112.773885,12.311,4047.3658
9,mutant_mycOE,112.773885,12.311,4047.3658
9,mutant_mycOE,112.773885,12.311,4047.3658
9,mutant_mycOE,112.773885,12.311,4047.3658
9,mutant_mycOE,112.773885,12.311,4047.3658
10,mutant_mycOE,65.21549733,7.847,2085.0228
10,mutant_mycOE,65.21549733,7.847,2085.0228
10,mutant_mycOE,65.21549733,7.847,2085.0228
10,mutant_mycOE,65.21549733,7.847,2085.0228
10,mutant_mycOE,65.21549733,7.847,2085.0228
10,mutant_mycOE,65.21549733,7.847,2085.0228
10,mutant_mycOE,65.21549733,7.847,2085.0228
10,mutant_mycOE,65.21549733,7.847,2085.0228
10,mutant_mycOE,65.21549733,7.847,2085.0228
10,mutant_mycOE,65.21549733,7.847,2085.0228
10,mutant_mycOE,65.21549733,7.847,2085.0228
10,mutant_mycOE,65.21549733,7.847,2085.0228
10,mutant_mycOE,65.21549733,7.847,2085.0228
10,mutant_mycOE,65.21549733,7.847,2085.0228
10,mutant_mycOE,65.21549733,7.847,2085.0228
10,mutant_mycOE,65.21549733,7.847,2085.0228
10,mutant_mycOE,65.21549733,7.847,2085.0228
10,mutant_mycOE,65.21549733,7.847,2085.0228
10,mutant_mycOE,65.21549733,7.847,2085.0228
10,mutant_mycOE,65.21549733,7.847,2085.0228
10,mutant_mycOE,65.21549733,7.847,2085.0228
10,mutant_mycOE,65.21549733,7.847,2085.0228
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
11,mutant_mycOE,63.926789,5.822,2431.65525
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
12,mutant_mycOE,92.11360083,3.198,3870.3954
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
15,mutant_mycOE,69.67328992,7.265,2117.9143
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
16,mutant_mycOE,48.54523733,6.754,1768.7934
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
17,mutant_mycOE,55.20868367,6.966,2255.5248
18,mutant_mycOE,39.63204642,3.359,1784.1951
18,mutant_mycOE,39.63204642,3.359,1784.1951
18,mutant_mycOE,39.63204642,3.359,1784.1951
18,mutant_mycOE,39.63204642,3.359,1784.1951
18,mutant_mycOE,39.63204642,3.359,1784.1951
18,mutant_mycOE,39.63204642,3.359,1784.1951
18,mutant_mycOE,39.63204642,3.359,1784.1951
18,mutant_mycOE,39.63204642,3.359,1784.1951
18,mutant_mycOE,39.63204642,3.359,1784.1951
18,mutant_mycOE,39.63204642,3.359,1784.1951
18,mutant_mycOE,39.63204642,3.359,1784.1951
18,mutant_mycOE,39.63204642,3.359,1784.1951
18,mutant_mycOE,39.63204642,3.359,1784.1951
18,mutant_mycOE,39.63204642,3.359,1784.1951
18,mutant_mycOE,39.63204642,3.359,1784.1951
18,mutant_mycOE,39.63204642,3.359,1784.1951
18,mutant_mycOE,39.63204642,3.359,1784.1951
18,mutant_mycOE,39.63204642,3.359,1784.1951
18,mutant_mycOE,39.63204642,3.359,1784.1951
18,mutant_mycOE,39.63204642,3.359,1784.1951
18,mutant_mycOE,39.63204642,3.359,1784.1951
18,mutant_mycOE,39.63204642,3.359,1784.1951
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
19,mutant_mycOE,66.89631317,8.806,2565.23085
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
20,mutant_mycOE,50.238273,4.741,2491.7627
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
21,mutant_mycOE,53.5061495,7.623,2264.6936
22,mutant_mycOE,48.92199808,4.876,1848.0156
22,mutant_mycOE,48.92199808,4.876,1848.0156
22,mutant_mycOE,48.92199808,4.876,1848.0156
22,mutant_mycOE,48.92199808,4.876,1848.0156
22,mutant_mycOE,48.92199808,4.876,1848.0156
22,mutant_mycOE,48.92199808,4.876,1848.0156
22,mutant_mycOE,48.92199808,4.876,1848.0156
22,mutant_mycOE,48.92199808,4.876,1848.0156
22,mutant_mycOE,48.92199808,4.876,1848.0156
22,mutant_mycOE,48.92199808,4.876,1848.0156
22,mutant_mycOE,48.92199808,4.876,1848.0156
22,mutant_mycOE,48.92199808,4.876,1848.0156
22,mutant_mycOE,48.92199808,4.876,1848.0156
22,mutant_mycOE,48.92199808,4.876,1848.0156
22,mutant_mycOE,48.92199808,4.876,1848.0156
22,mutant_mycOE,48.92199808,4.876,1848.0156
22,mutant_mycOE,48.92199808,4.876,1848.0156
22,mutant_mycOE,48.92199808,4.876,1848.0156
22,mutant_mycOE,48.92199808,4.876,1848.0156
22,mutant_mycOE,48.92199808,4.876,1848.0156
22,mutant_mycOE,48.92199808,4.876,1848.0156
22,mutant_mycOE,48.92199808,4.876,1848.0156
22,mutant_mycOE,48.92199808,4.876,1848.0156
1,mutant_stg,51.00494325,13.274,931.5909
1,mutant_stg,51.00494325,13.274,931.5909
1,mutant_stg,51.00494325,13.274,931.5909
1,mutant_stg,51.00494325,13.274,931.5909
1,mutant_stg,51.00494325,13.274,931.5909
1,mutant_stg,51.00494325,13.274,931.5909
2,mutant_stg,58.12921075,7.91,1153.479
2,mutant_stg,58.12921075,7.91,1153.479
2,mutant_stg,58.12921075,7.91,1153.479
2,mutant_stg,58.12921075,7.91,1153.479
3,mutant_stg,55.41572742,7.617,1252.6716
3,mutant_stg,55.41572742,7.617,1252.6716
3,mutant_stg,55.41572742,7.617,1252.6716
3,mutant_stg,55.41572742,7.617,1252.6716
3,mutant_stg,55.41572742,7.617,1252.6716
3,mutant_stg,55.41572742,7.617,1252.6716
3,mutant_stg,55.41572742,7.617,1252.6716
3,mutant_stg,55.41572742,7.617,1252.6716
4,mutant_stg,47.53564883,8.389,739.8625
4,mutant_stg,47.53564883,8.389,739.8625
4,mutant_stg,47.53564883,8.389,739.8625
4,mutant_stg,47.53564883,8.389,739.8625
4,mutant_stg,47.53564883,8.389,739.8625
4,mutant_stg,47.53564883,8.389,739.8625
5,mutant_stg,50.25214133,8.278,919.392
5,mutant_stg,50.25214133,8.278,919.392
5,mutant_stg,50.25214133,8.278,919.392
5,mutant_stg,50.25214133,8.278,919.392
5,mutant_stg,50.25214133,8.278,919.392
5,mutant_stg,50.25214133,8.278,919.392
6,mutant_stg,59.79369858,2.399,1143.7921
6,mutant_stg,59.79369858,2.399,1143.7921
6,mutant_stg,59.79369858,2.399,1143.7921
6,mutant_stg,59.79369858,2.399,1143.7921
6,mutant_stg,59.79369858,2.399,1143.7921
6,mutant_stg,59.79369858,2.399,1143.7921
7,mutant_stg,54.26262783,6.581,1126.946
7,mutant_stg,54.26262783,6.581,1126.946
7,mutant_stg,54.26262783,6.581,1126.946
7,mutant_stg,54.26262783,6.581,1126.946
7,mutant_stg,54.26262783,6.581,1126.946
7,mutant_stg,54.26262783,6.581,1126.946
8,mutant_stg,64.468282,8.85,1009.17245
8,mutant_stg,64.468282,8.85,1009.17245
8,mutant_stg,64.468282,8.85,1009.17245
8,mutant_stg,64.468282,8.85,1009.17245
8,mutant_stg,64.468282,8.85,1009.17245
8,mutant_stg,64.468282,8.85,1009.17245
9,mutant_stg,61.284322,6.47,966.9316
9,mutant_stg,61.284322,6.47,966.9316
9,mutant_stg,61.284322,6.47,966.9316
9,mutant_stg,61.284322,6.47,966.9316
9,mutant_stg,61.284322,6.47,966.9316
9,mutant_stg,61.284322,6.47,966.9316
10,mutant_stg,48.9440278,4.333,1002.9474
10,mutant_stg,48.9440278,4.333,1002.9474
10,mutant_stg,48.9440278,4.333,1002.9474
10,mutant_stg,48.9440278,4.333,1002.9474
10,mutant_stg,48.9440278,4.333,1002.9474
11,mutant_stg,60.73671908,11.478,1163.44065
11,mutant_stg,60.73671908,11.478,1163.44065
11,mutant_stg,60.73671908,11.478,1163.44065
11,mutant_stg,60.73671908,11.478,1163.44065
11,mutant_stg,60.73671908,11.478,1163.44065
11,mutant_stg,60.73671908,11.478,1163.44065
11,mutant_stg,60.73671908,11.478,1163.44065
11,mutant_stg,60.73671908,11.478,1163.44065
2,mutant_cycb,47.56178933,6.626,1364.5184
2,mutant_cycb,47.56178933,6.626,1364.5184
2,mutant_cycb,47.56178933,6.626,1364.5184
2,mutant_cycb,47.56178933,6.626,1364.5184
2,mutant_cycb,47.56178933,6.626,1364.5184
2,mutant_cycb,47.56178933,6.626,1364.5184
2,mutant_cycb,47.56178933,6.626,1364.5184
2,mutant_cycb,47.56178933,6.626,1364.5184
2,mutant_cycb,47.56178933,6.626,1364.5184
2,mutant_cycb,47.56178933,6.626,1364.5184
2,mutant_cycb,47.56178933,6.626,1364.5184
2,mutant_cycb,47.56178933,6.626,1364.5184
2,mutant_cycb,47.56178933,6.626,1364.5184
2,mutant_cycb,47.56178933,6.626,1364.5184
2,mutant_cycb,47.56178933,6.626,1364.5184
2,mutant_cycb,47.56178933,6.626,1364.5184
2,mutant_cycb,47.56178933,6.626,1364.5184
2,mutant_cycb,47.56178933,6.626,1364.5184
2,mutant_cycb,47.56178933,6.626,1364.5184
2,mutant_cycb,47.56178933,6.626,1364.5184
3,mutant_cycb,52.77940958,12.302,1726.80375
3,mutant_cycb,52.77940958,12.302,1726.80375
3,mutant_cycb,52.77940958,12.302,1726.80375
3,mutant_cycb,52.77940958,12.302,1726.80375
3,mutant_cycb,52.77940958,12.302,1726.80375
3,mutant_cycb,52.77940958,12.302,1726.80375
3,mutant_cycb,52.77940958,12.302,1726.80375
3,mutant_cycb,52.77940958,12.302,1726.80375
3,mutant_cycb,52.77940958,12.302,1726.80375
3,mutant_cycb,52.77940958,12.302,1726.80375
3,mutant_cycb,52.77940958,12.302,1726.80375
3,mutant_cycb,52.77940958,12.302,1726.80375
3,mutant_cycb,52.77940958,12.302,1726.80375
3,mutant_cycb,52.77940958,12.302,1726.80375
3,mutant_cycb,52.77940958,12.302,1726.80375
3,mutant_cycb,52.77940958,12.302,1726.80375
3,mutant_cycb,52.77940958,12.302,1726.80375
3,mutant_cycb,52.77940958,12.302,1726.80375
3,mutant_cycb,52.77940958,12.302,1726.80375
4,mutant_cycb,54.71977258,6.265,1461.4502
4,mutant_cycb,54.71977258,6.265,1461.4502
4,mutant_cycb,54.71977258,6.265,1461.4502
4,mutant_cycb,54.71977258,6.265,1461.4502
4,mutant_cycb,54.71977258,6.265,1461.4502
4,mutant_cycb,54.71977258,6.265,1461.4502
4,mutant_cycb,54.71977258,6.265,1461.4502
4,mutant_cycb,54.71977258,6.265,1461.4502
4,mutant_cycb,54.71977258,6.265,1461.4502
4,mutant_cycb,54.71977258,6.265,1461.4502
4,mutant_cycb,54.71977258,6.265,1461.4502
4,mutant_cycb,54.71977258,6.265,1461.4502
4,mutant_cycb,54.71977258,6.265,1461.4502
4,mutant_cycb,54.71977258,6.265,1461.4502
4,mutant_cycb,54.71977258,6.265,1461.4502
4,mutant_cycb,54.71977258,6.265,1461.4502
4,mutant_cycb,54.71977258,6.265,1461.4502
4,mutant_cycb,54.71977258,6.265,1461.4502
4,mutant_cycb,54.71977258,6.265,1461.4502
8,mutant_cycb,55.31944717,4.469,1750.4558
8,mutant_cycb,55.31944717,4.469,1750.4558
8,mutant_cycb,55.31944717,4.469,1750.4558
8,mutant_cycb,55.31944717,4.469,1750.4558
8,mutant_cycb,55.31944717,4.469,1750.4558
8,mutant_cycb,55.31944717,4.469,1750.4558
8,mutant_cycb,55.31944717,4.469,1750.4558
8,mutant_cycb,55.31944717,4.469,1750.4558
8,mutant_cycb,55.31944717,4.469,1750.4558
